id,name,details,neighbourhood_cleansed,neighbourhood_group_cleansed,picture_url,latitude,longitude,room_type,price,minimum_months,maximum_months,distance_to_mrt,closest_mrt_name,closest_mrt_stop_id,closest_mall_distance,closest_mall_name,accommodates,closest_mall_address,conditioning,BBQ,gym,pool,dryer,Wifi,kitchen,Backyard,TV,refrigerator,Microwave,Oven,Pets,stove,fan
43354914,Villa in Bedok,1 bedroom · 1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/61585ed9-f5ca-4b00-be42-13b8d9bd4399.jpg,1.32382,103.91331,Private room,4200,3,37,0.3119037306453174,KEMBANGAN MRT STATION,EW6,1.0155820957312638,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43355016,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/fc2dcf6e-c497-48c8-a6f4-70f122763427.jpg,1.3243,103.91535,Private room,4800,3,37,0.450289696633498,KEMBANGAN MRT STATION,EW6,0.9568928153783496,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43358921,Villa in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/51b93b1c-a74a-4644-a0c8-7978f095f344.jpg,1.32252,103.91511,Private room,4800,3,37,0.2912652103088192,KEMBANGAN MRT STATION,EW6,1.1523712281968947,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43359021,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/f82f2007-ed43-421c-be76-c2a4c4e9e564.jpg,1.32285,103.9135,Private room,4800,3,37,0.2105507815333901,KEMBANGAN MRT STATION,EW6,1.120132951619251,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43359087,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/11531898-4e08-46d9-b604-5e6774f2d131.jpg,1.32339,103.91321,Private room,4800,3,37,0.2631029113872553,KEMBANGAN MRT STATION,EW6,1.0644730604022556,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43359359,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/481fbf78-af45-4068-9056-2b485b3f69f7.jpg,1.32403,103.91471,Private room,4200,3,37,0.3859708559653246,KEMBANGAN MRT STATION,EW6,0.9829540883137364,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43359426,Bungalow in Bedok,1 bed · 1 shared bath,Bedok,East Region,https://a0.muscache.com/pictures/c510ecf6-d05d-4e6a-b146-7161f79c3d46.jpg,1.32412,103.91374,Private room,4200,3,37,0.3537665008067097,KEMBANGAN MRT STATION,EW6,0.9769722366345048,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
43379651,Boutique hotel in Rochor,1 bedroom · 1 bed · 1 shared bath,Rochor,Central Region,https://a0.muscache.com/pictures/miso/Hosting-43379651/original/48f45b6e-d18d-42e3-b744-bfea30ecb11a.jpeg,1.306,103.85412,Private room,2940,0,12,0.1647840502418326,JALAN BESAR MRT STATION,DT22,0.3170739390491417,Tekka Place,2,"2 Serangoon Rd, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
43379899,Boutique hotel in Rochor,1 bedroom · 1 bed · 1 shared bath,Rochor,Central Region,https://a0.muscache.com/pictures/miso/Hosting-43379899/original/5b45d253-3a87-4799-97f7-3bade7b88f5e.jpeg,1.30498,103.85591,Private room,3120,0,12,0.0673501075542329,JALAN BESAR MRT STATION,DT22,0.321697439913781,New World Centre,2,"1 Jln Berseh, Singapore 209037",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
43393378,Condo in Marine Parade,1 bedroom · 1 bed · 1.5 baths,Marine Parade,Central Region,https://a0.muscache.com/pictures/a1d1ffee-11c5-404e-a09d-9b599a66931a.jpg,1.30748,103.90001,Private room,2520,3,37,1.265433060952426,DAKOTA MRT STATION,CC8,0.418236339154987,Katong Shopping Centre,2,"865 Mountbatten Rd, Singapore",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
43406519,Home in Bukit Timah,1 bed · 1 shared bath,Bukit Timah,Central Region,https://a0.muscache.com/pictures/ab717f24-908e-4c27-a65f-3db9f70f4357.jpg,1.34126,103.76739,Private room,1740,3,37,0.9342697760785182,BEAUTY WORLD MRT STATION,DT5,0.9877266071149994,Beauty World Plaza,1,"140 Upper Bukit Timah Rd, Singapore",1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
43407835,Boutique hotel in Rochor,1 bedroom · 1 bed · 1 private bath,Rochor,Central Region,https://a0.muscache.com/pictures/miso/Hosting-43407835/original/a4566324-07b5-46fc-b47b-8c7937093233.jpeg,1.30448,103.85461,Private room,2520,0,12,0.1408457562248293,JALAN BESAR MRT STATION,DT22,0.2465430057740602,Sim Lim Square,2,"1 Rochor Canal Rd, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
43414572,Rental unit in Bukit Timah,1 bed · 1 shared bath,Bukit Timah,Central Region,https://a0.muscache.com/pictures/537266f0-ba36-4720-9050-f2b96478e376.jpg,1.34129,103.76615,Private room,2760,3,37,1.0721306727261408,BEAUTY WORLD MRT STATION,DT5,1.0847326639413892,Harbour Mall Siracha Laem Chabang. 3 mil fra Pattaya,1,"51 Bukit Batok Cres, Singapore 658077",1,0,1,1,1,1,1,0,0,0,0,0,1,0,0
43424855,Place to stay in Central Water Catchment,,Central Water Catchment,North Region,https://a0.muscache.com/pictures/d56dcf59-2d37-4124-afb4-af0aa6c8a64c.jpg,1.35147,103.81887,Private room,9000,3,37,2.3053294754007494,MARYMOUNT MRT STATION,CC16,1.3769096150563975,Thomson Plaza,4,"301 Upper Thomson Rd, Singapore",1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
43481271,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/5e0c71a8-04b8-4a63-a612-500cfc8ce901.jpg,1.32431,103.91367,Private room,5400,3,37,0.3725175090892504,KEMBANGAN MRT STATION,EW6,0.9567040261045434,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43481361,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/miso/Hosting-43481361/original/5233fcf3-d5e0-4562-bb60-7fd301193a06.jpeg,1.3242,103.91339,Private room,5400,3,37,0.3549665858926882,KEMBANGAN MRT STATION,EW6,0.9725159612955828,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43492077,Villa in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/a793dbbd-65b0-4bc6-9c9b-244a0e6b5e44.jpg,1.32424,103.91317,Private room,4200,3,37,0.3568625642930453,KEMBANGAN MRT STATION,EW6,0.9716741425252124,Reservoir Shopping Center,2,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43492196,Bungalow in Bedok,1 bedroom · 1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/c148565a-01c8-4251-9f6c-e23df4cc5134.jpg,1.32428,103.91346,Private room,3600,3,37,0.3649083659093066,KEMBANGAN MRT STATION,EW6,0.9626875168752106,Reservoir Shopping Center,2,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43493044,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/0eb28f2a-b9c8-41bd-a2ca-0856ede6023d.jpg,1.32366,103.91548,Private room,4200,3,37,0.4051242098428623,KEMBANGAN MRT STATION,EW6,1.0291201841396287,Reservoir Shopping Center,3,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43493128,Bungalow in Bedok,1 bed · 1 private bath,Bedok,East Region,https://a0.muscache.com/pictures/8d2bab70-f1ac-4702-a8c0-649c41628642.jpg,1.32435,103.91531,Private room,3600,3,37,0.4521848647964653,KEMBANGAN MRT STATION,EW6,0.9509529608684524,Reservoir Shopping Center,2,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
43542472,Home in Jurong West,1 bedroom · 1 bed · 1 shared bath,Jurong West,West Region,https://a0.muscache.com/pictures/b8b108b3-3c3b-43d1-88ab-747bbfd60be0.jpg,1.3418,103.71502,Private room,1740,3,37,0.7136021144967069,LAKESIDE MRT STATION,EW26,0.9495132217675062,Jurong Point,2,"1 Jurong West Central 2, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
43571749,Rental unit in Queenstown,1 bed · 1 private bath,Queenstown,Central Region,https://a0.muscache.com/pictures/fa1f9884-ef52-485c-834f-0ced9de5365a.jpg,1.27966,103.78627,Private room,7200,0,37,0.5903194873614388,HAW PAR VILLA MRT STATION,CC25,0.0182658676158761,Viva Vista Shopping Mall,2,"3 South Buona Vista Rd, #B1-25 Viva Vista, Singapore 118136",1,0,0,0,1,1,1,0,1,1,0,0,0,1,0
43584129,Rental unit in Bukit Merah,1 bed · 2 shared baths,Bukit Merah,Central Region,https://a0.muscache.com/pictures/fe818c11-daa1-4ed0-8048-6771910af690.jpg,1.28542,103.83445,Private room,1350,3,37,0.6852638492002621,OUTRAM PARK MRT STATION,EW16,0.2157853889361999,Tan Boon Liat Building,1,"315 Outram Rd, Singapore 169074",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0
43629592,Rental unit in Geylang,3 bedrooms · 4 beds · 1 bath,Geylang,Central Region,https://a0.muscache.com/pictures/c0307eab-45a3-4c77-b5f3-f58a65877bd6.jpg,1.31389,103.88913,Entire home/apt,6420,3,37,0.5194581447637105,PAYA LEBAR MRT STATION,CC9,0.2767743596036963,Grandlink Square,6,"511 Guillemard Rd, Singapore 399849",1,0,0,0,1,1,1,0,0,1,1,1,0,1,1
43649078,Boutique hotel in Outram,1 bedroom · 1 bed · 1 private bath,Outram,Central Region,https://a0.muscache.com/pictures/miso/Hosting-43649078/original/6b563306-a0dd-4ece-8480-880fc5be3446.jpeg,1.27904,103.84514,Private room,4260,0,12,0.291414323670482,TANJONG PAGAR MRT STATION,EW15,0.0306528545781047,Elegance Beauty & Slimming,2,"10 Anson Rd, International Plaza, Singapore 079903",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
43706347,Serviced apartment in Queenstown,1 bed · 1 bath,Queenstown,Central Region,https://a0.muscache.com/pictures/7c924c86-a738-41cf-84b0-90519391ed4c.jpg,1.29687,103.80467,Entire home/apt,6900,3,37,0.2610154030887412,QUEENSTOWN MRT STATION,EW19,0.8232553902822116,Dawson Place,2,"57 Dawson Rd, Singapore 142057",1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
43709414,Condo in Orchard,3 beds · 1 bath,Orchard,Central Region,https://a0.muscache.com/pictures/miso/Hosting-43709414/original/a35357e9-7422-4191-b66b-c8f50539d202.jpeg,1.30011,103.83613,Entire home/apt,6300,3,37,0.3278323287177728,SOMERSET MRT STATION,NS23,0.1139749491659304,Scape Mall,4,"2 Orchard Link, Singapore 237978",1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
43711437,Home in Outram,1 bed · Shared half-bath,Outram,Central Region,https://a0.muscache.com/pictures/5031082e-1770-4d75-a1db-61fa67cbce9e.jpg,1.2777,103.84479,Private room,1500,3,37,0.177313141730897,TANJONG PAGAR MRT STATION,EW15,0.1348818403031056,Guoco Tower,2,"1 Wallich St, Singapore 078881",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
43723774,Rental unit in Geylang,1 bed · 1.5 shared baths,Geylang,Central Region,https://a0.muscache.com/pictures/c2012040-6daf-4df2-92ad-f06b0efb3be7.jpg,1.31318,103.89045,Private room,3750,3,37,0.5101898088480238,PAYA LEBAR MRT STATION,CC9,0.1716537841545607,Grandlink Square,2,"511 Guillemard Rd, Singapore 399849",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
43737197,Boutique hotel in Rochor,1 bed · 1 private bath,Rochor,Central Region,https://a0.muscache.com/pictures/e9490374-2a1f-4b61-9d96-9451661ef61f.jpg,1.30545,103.85881,Private room,6180,3,37,0.3705528795751667,JALAN BESAR MRT STATION,DT22,0.2534738622436334,New World Centre,2,"1 Jln Berseh, Singapore 209037",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
43795151,Rental unit in Geylang,2 beds · 1 bath,Geylang,Central Region,https://a0.muscache.com/pictures/463ae189-85d7-4be2-8a1c-f1bfb55922ac.jpg,1.32005,103.88083,Entire home/apt,6000,3,37,0.4637380395780927,ALJUNIED MRT STATION,EW9,1.1309697708911304,Guillemard Village,4,"102 Guillemard Rd, Singapore 399719",1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
43920230,Serviced apartment in Downtown Core,1 bed · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/4b527ac4-f783-40dc-95af-ee855ad77a11.jpg,1.27394,103.84497,Entire home/apt,5400,3,37,0.3037485327248641,TANJONG PAGAR MRT STATION,EW15,0.1644561040263298,Icon Village,2,"12 Gopeng St, Singapore 078877",0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
43947546,Condo in Geylang,2 beds · 2 baths,Geylang,Central Region,https://a0.muscache.com/pictures/5da3f5ba-1576-4975-9162-16560aabd76b.jpg,1.31263,103.88808,Entire home/apt,3840,3,12,0.4767056660226544,DAKOTA MRT STATION,CC8,0.42888705425031,Grandlink Square,2,"511 Guillemard Rd, Singapore 399849",1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
43967100,Rental unit in Toa Payoh,1 bed · 1 bath,Toa Payoh,Central Region,https://a0.muscache.com/pictures/277a3724-3f14-43a7-85e7-1bec75f0bd84.jpg,1.32991,103.86718,Entire home/apt,6030,3,37,0.2649118020337436,POTONG PASIR MRT STATION,NE10,0.1281308259104157,The Poiz Center,2,"51 Upper Serangoon Rd, Singapore 347697",1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
44069414,Rental unit in Geylang,3 beds · 2.5 baths,Geylang,Central Region,https://a0.muscache.com/pictures/29047623-36fd-447d-804a-4631ebab1062.jpg,1.31496,103.88963,Entire home/apt,7050,3,37,0.3946278559863076,PAYA LEBAR MRT STATION,CC9,0.2341687368811282,Grandlink Square,4,"511 Guillemard Rd, Singapore 399849",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
44090296,Serviced apartment in Bukit Timah,1 bed · 1 bath,Bukit Timah,Central Region,https://a0.muscache.com/pictures/38105b45-dd77-4efd-b571-09f6bfe1c8c9.jpg,1.33278,103.78869,Entire home/apt,7200,3,37,0.630561557036702,KING ALBERT PARK MRT STATION,DT6,0.6688508609325702,The grandstand car mall,2,"210 Turf Club Rd, Singapore 287995",1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
44091450,Serviced apartment in Tanglin,1 bed · 1 bath,Tanglin,Central Region,https://a0.muscache.com/pictures/miso/Hosting-44091450/original/66062675-c754-408e-92de-845d9f176508.jpeg,1.31853,103.82628,Entire home/apt,7200,3,37,0.1730944273784368,STEVENS MRT STATION,DT10,1.0365239057834763,Balmoral Plaza,2,"271 Bukit Timah Rd, Singapore 259708",1,0,1,1,0,1,1,0,1,1,1,1,0,1,0
44158699,Rental unit in Downtown Core,1 bed · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/99c42104-8665-448b-8ef3-aa536354e21e.jpg,1.27547,103.84571,Entire home/apt,6750,3,37,0.1181437222716985,TANJONG PAGAR MRT STATION,EW15,0.1477478328733453,Icon Village,3,"12 Gopeng St, Singapore 078877",1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
44159363,Rental unit in Downtown Core,2 beds · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/fc8c8592-6890-4cc1-bd29-720dc69a5079.jpg,1.27638,103.84538,Entire home/apt,9000,3,37,0.0560718794913586,TANJONG PAGAR MRT STATION,EW15,0.0812473681693495,Guoco Tower,4,"1 Wallich St, Singapore 078881",1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
44255450,Condo in Novena,2 beds · 1 bath,Novena,Central Region,https://a0.muscache.com/pictures/76bc9459-6aa0-4dc5-bcd4-9edc96f8410a.jpg,1.32899,103.84263,Entire home/apt,2970,3,37,0.6760428759891471,TOA PAYOH MRT STATION,NS19,0.3490719185423207,Balestier Hill Shopping Centre Block 2,4,"Balestier Rd, Singapore",1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
44283744,Rental unit in Rochor,1 bedroom · 1 bed · 1 private bath,Rochor,Central Region,https://a0.muscache.com/pictures/0c96ccf6-dad4-4320-87f3-3bc6824d5889.jpg,1.30214,103.85255,Private room,3930,3,37,0.1980505178724166,ROCHOR MRT STATION,DT13,0.0955077707712007,The Bencoolen,1,"180 Bencoolen St, Singapore 189646",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
44294078,Condo in Bukit Batok,2 beds · 1 bath,Bukit Batok,West Region,https://a0.muscache.com/pictures/64f58a32-fc20-42e7-b5c3-68e32e5b0a21.jpg,1.35814,103.76357,Private room,4200,3,37,0.6337338516094985,HILLVIEW MRT STATION,DT3,0.4882691012343249,The Rail Mall,2,"380 Upper Bukit Timah Rd, Singapore 678040",1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
44323246,Condo in Marine Parade,1 bed · 1 private bath,Marine Parade,Central Region,https://a0.muscache.com/pictures/33252af3-5979-4182-9edf-273496f472d8.jpg,1.29817,103.89594,Private room,3180,3,4,1.3942956742668495,DAKOTA MRT STATION,CC8,0.8630311172991156,Katong Shopping Centre,1,"865 Mountbatten Rd, Singapore",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
44407293,Rental unit in Pasir Ris,1 private bath,Pasir Ris,East Region,https://a0.muscache.com/pictures/bb5bc88b-d470-4648-b36a-17883d141805.jpg,1.37316,103.94634,Private room,4170,3,10,0.326086142075681,PASIR RIS MRT STATION,EW1,0.378032244279218,La Vida - White Sands,2,"1 Pasir Ris Central Street 3, #04-09, Singapore 518457",1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
44420536,Boutique hotel in Outram,Studio · 2 beds · 1 shared bath,Outram,Central Region,https://a0.muscache.com/pictures/miso/Hosting-44420536/original/a3e1f89c-48a8-4640-afea-9644290404da.jpeg,1.28263,103.84572,Private room,5610,0,12,0.2746107769473745,CHINATOWN MRT STATION,DT19,0.0366012658583017,Chinatown,3,"South Bridge Rd, 227-233, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
44434110,Rental unit in Bukit Merah,1 bedroom · 1 bed · 1.5 shared baths,Bukit Merah,Central Region,https://a0.muscache.com/pictures/9ee35460-f346-4298-a491-a5c6d2668ee7.jpg,1.28893,103.82746,Private room,3300,0,0,0.3082140026124405,TIONG BAHRU MRT STATION,EW17,0.2637371117032898,Tiong Bahru Plaza,2,"298 Tiong Bahru Rd, Singapore",1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
44525671,Rental unit in Downtown Core,3 beds · 2 baths,Downtown Core,Central Region,https://a0.muscache.com/pictures/miso/Hosting-44525671/original/891b2a2e-b767-43d6-98d3-f9eecc61618a.jpeg,1.27767,103.84902,Entire home/apt,33300,0,37,0.3733532869231869,TANJONG PAGAR MRT STATION,EW15,0.1696630597729201,MDP Industries,4,"112 Robinson Rd, Singapore 068902",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
44599757,Loft in Queenstown,2 beds · 1.5 baths,Queenstown,Central Region,https://a0.muscache.com/pictures/b79052ed-af33-487d-8888-d024bcbb31e3.jpg,1.30165,103.79062,Entire home/apt,5250,6,37,0.4095967195715245,ONE-NORTH MRT STATION,CC23,0.3056813024017217,Free?fire?,3,"1 Fusionopolis Link, Singapore",1,0,1,1,1,1,1,0,0,1,1,1,0,0,0
44626865,Rental unit in Rochor,1 bed · 1 private bath,Rochor,Central Region,https://a0.muscache.com/pictures/miso/Hosting-44626865/original/e7e36960-c1a3-474d-9a9f-33bb23891cc3.jpeg,1.30263,103.85084,Private room,3780,3,37,0.2266722562787311,ROCHOR MRT STATION,DT13,0.1412812072487181,Wilkie Edge,1,"8 Wilkie Rd, #01-22, Singapore 228095",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
44655207,Boutique hotel in Downtown Core,1 bedroom · 1 bed,Downtown Core,Central Region,https://a0.muscache.com/pictures/7498dfa8-92cd-4b55-8584-a600a3203e14.jpg,1.28548,103.85896,Private room,19530,0,37,0.4012141409411454,BAYFRONT MRT STATION,DT16 / CE1,0.1955699855799458,The Shoppes at Marina Bay Sands,3,2 Bayfront Ave Marina Bay Sands,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
45005221,Rental unit in Outram,1 bed · 2 shared baths,Outram,Central Region,https://a0.muscache.com/pictures/aa160fa2-d28b-41cb-bd49-09eb7594282d.jpg,1.28469,103.84149,Private room,1770,3,37,0.2184208805054393,CHINATOWN MRT STATION,NE4,0.1234646854857838,People's Park Complex,1,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
45007102,Rental unit in Rochor,1 bed · 1 bath,Rochor,Central Region,https://a0.muscache.com/pictures/3c9325e3-c546-4837-9c09-9adfecb32b5b.jpg,1.30126,103.84827,Entire home/apt,6000,3,37,0.3510175391797627,DHOBY GHAUT MRT STATION,CC1,0.1589467443209239,PoMo,2,"1 Selegie Rd, Singapore 188306",1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
45059473,Rental unit in Orchard,2 beds · 1 bath,Orchard,Central Region,https://a0.muscache.com/pictures/miso/Hosting-45059473/original/bb68c1eb-9194-42ef-9853-9520e1de78a2.jpeg,1.29999,103.83632,Entire home/apt,7500,3,37,0.3077543406158433,SOMERSET MRT STATION,NS23,0.1361093296460737,Scape Mall,4,"2 Orchard Link, Singapore 237978",1,0,1,1,1,1,0,1,1,1,1,0,0,0,0
45107551,Rental unit in Downtown Core,2 beds · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/230b3d2d-c86e-4fb7-8d77-eb4f4b90b373.jpg,1.2738,103.84713,Entire home/apt,7500,3,37,0.3337083099776016,TANJONG PAGAR MRT STATION,EW15,0.3471794492062058,Icon Village,4,"12 Gopeng St, Singapore 078877",0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
45131086,Rental unit in Rochor,1 bedroom · 2 beds · 1 private bath,Rochor,Central Region,https://a0.muscache.com/pictures/a02d5b85-1a9a-4e21-b27a-29c1a8650f5f.jpg,1.30096,103.85055,Private room,4380,3,37,0.2337617564838238,BENCOOLEN MRT STATION,DT21,0.0603189736558172,Sunshine plaza,2,"91 Bencoolen St, Sunshine Plaza, Singapore",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
45149158,Rental unit in Novena,1 bed · 1 shared bath,Novena,Central Region,https://a0.muscache.com/pictures/miso/Hosting-45149158/original/95a528ea-4d87-44c3-9111-037336cdd7c1.jpeg,1.31324,103.84037,Private room,3600,3,37,0.2841469604519517,NEWTON MRT STATION,NS21,0.5795829334654892,United Square Shopping Mall,1,"101 Thomson Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
45149222,Rental unit in Novena,1 bed · 1 shared bath,Novena,Central Region,https://a0.muscache.com/pictures/908ed6ad-2cef-4b6a-8bbe-f77ea03e9b54.jpg,1.31405,103.8395,Private room,3450,3,37,0.1941104362200847,NEWTON MRT STATION,DT11,0.5330028162566269,Balmoral Plaza,1,"271 Bukit Timah Rd, Singapore 259708",1,0,0,0,1,1,1,0,1,1,1,0,0,1,0
45167077,Rental unit in Downtown Core,1 bed · 1 bath,Downtown Core,Central Region,https://a0.muscache.com/pictures/25ebb8cc-294d-4628-bdc1-df4c443de0a1.jpg,1.27901,103.84844,Entire home/apt,6300,3,37,0.3649870994069092,TELOK AYER MRT STATION,DT18,0.0489419878326805,MDP Industries,2,"112 Robinson Rd, Singapore 068902",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
45280147,Rental unit in Geylang,1 bed · 1 private bath,Geylang,Central Region,https://a0.muscache.com/pictures/miso/Hosting-45280147/original/384cc1a2-42ce-41b0-b4f3-c3445b158000.jpeg,1.31784,103.88605,Private room,2850,3,37,0.3829416323631749,ALJUNIED MRT STATION,EW9,0.7316502155528853,Paya Lebar Square,1,"60 Paya Lebar Rd, Singapore",1,0,0,1,1,1,1,0,1,1,1,1,0,1,0
45319306,Rental unit in Jurong East,1 bed · 1 bath,Jurong East,West Region,https://a0.muscache.com/pictures/miso/Hosting-45319306/original/3f5bee4a-4224-4344-b2cf-f58310ae1b59.jpeg,1.3354,103.74302,Entire home/apt,9000,3,37,0.2628640347644464,JURONG EAST MRT STATION,EW24 / NS1,0.1099404364012897,Westgate,2,"3 Gateway Dr, Singapore",1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
45440615,Condo in Toa Payoh,1 bedroom · 1 shared bath,Toa Payoh,Central Region,https://a0.muscache.com/pictures/miso/Hosting-45440615/original/80ab7ec5-a594-4b8e-b9bc-949e1539b393.jpeg,1.33896,103.84203,Private room,1470,3,37,0.3125369182416023,CALDECOTT MRT STATION,CC17,1.0577547230863364,Toa Payoh Mall,1,"185 Toa Payoh Central, Singapore 310185",1,1,1,0,0,1,0,0,1,0,1,0,0,0,1
45474205,Rental unit in Bishan,2 beds · 1 bath,Bishan,Central Region,https://a0.muscache.com/pictures/94691f16-443b-491e-bbd0-0ffc9d4be1c4.jpg,1.35148,103.85201,Entire home/apt,10350,3,37,0.3180114527308822,BISHAN MRT STATION,CC15,0.3717180170214254,Junction 8,3,"9 Bishan Pl, Singapore",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
45474953,Rental unit in Novena,1 bed · 1 bath,Novena,Central Region,https://a0.muscache.com/pictures/c74367da-f108-4972-b4f3-b0330c153851.jpg,1.31681,103.84136,Entire home/apt,7710,3,37,0.4879755082512302,NOVENA MRT STATION,NS20,0.2158139349332438,Goldhill Plaza Mall,2,"1 Goldhill Plaza, Singapore 308900",1,0,1,1,1,1,1,0,1,1,1,1,0,0,1
45524524,Rental unit in Southern Islands,4 beds · 3 baths,Southern Islands,Central Region,https://a0.muscache.com/pictures/miso/Hosting-45524524/original/5fa4e679-2fcb-4bdf-9ba4-169dd8cadf2f.jpeg,1.24826,103.82401,Entire home/apt,120000,3,37,1.9351164521527893,HARBOURFRONT MRT STATION,NE1 / CC29,1.7151354671761925,Sentosa Station Ticketing,6,"113, 01-112/113 Telok Blangah Rd, Singapore 098585",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
45626850,Rental unit in Bukit Merah,2 beds · 1 bath,Bukit Merah,Central Region,https://a0.muscache.com/pictures/4ee4b94f-e1f0-4f07-987c-f720b9a10ad3.jpg,1.27498,103.83238,Entire home/apt,9300,3,37,0.960598332392238,OUTRAM PARK MRT STATION,NE3,1.14003057508283,Tanjong Pagar Plaza,3,"1 Tanjong Pagar Plaza, Singapore 082001",1,0,0,0,0,1,1,0,1,1,1,0,0,0,1
