Unnamed: 0,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,price,minimum_months,maximum_months,distance_to_mrt,closest_mrt_name,closest_mrt_stop_id,closest_mall_distance,closest_mall_name,closest_mall_address,conditioning,BBQ,gym,pool,dryer,Wifi,kitchen,Backyard,TV,refrigerator,Microwave,Oven,Pets,stove,fan,name,details,accommodates,picture_url,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,total_bedrooms,total_beds,total_baths,bath_type
885,25435388,Bedok,East Region,1.32167,103.90557,Private room,2970,3,37,0.3325460995809141,EUNOS MRT STATION,EW7,0.5139103338781185,Icon @ Changi,"228 Changi Rd, Singapore 419741",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,Condo in Bedok,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/d8f60353-a7b6-4975-8a61-0cdb6198b476.jpg,5.0,4.98,4.94,4.89,4.98,4.76,4.91,https://www.airbnb.com/rooms/25435388,1.0,1.0,1.0,Private
886,25440553,Bishan,Central Region,1.35331,103.83444,Private room,1200,3,37,0.7541836368625933,MARYMOUNT MRT STATION,CC16,0.4372427866553386,Thomson Plaza,"301 Upper Thomson Rd, Singapore",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Home in Bishan,1 bed · Shared half-bath,1,https://a0.muscache.com/pictures/a551d87f-678c-41c5-835e-c66fedb45064.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/25440553,1.0,1.0,0.5,Private
887,25505227,Kallang,Central Region,1.32547,103.86255,Private room,900,33,37,0.6822186099916558,BOON KENG MRT STATION,NE9,0.7806833309302564,Bendemeer Mall,"26 Bendemeer Rd, Singapore 330026",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Condo in Kallang,Studio · 1 bed · 1 shared bath,2,https://a0.muscache.com/pictures/62f57c50-eaf5-46f1-bc96-d53b4b799569.jpg,3.0,3.0,2.6,4.2,4.0,3.8,3.2,https://www.airbnb.com/rooms/25505227,1.0,1.0,1.0,Private
888,25516668,Kallang,Central Region,1.32703,103.86461,Private room,2400,33,37,0.691486644865242,POTONG PASIR MRT STATION,NE10,0.5460937967541282,The Poiz Center,"51 Upper Serangoon Rd, Singapore 347697",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Condo in Kallang,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/d2c9fbde-c952-4760-8c63-54463a270351.jpg,4.56,4.78,4.33,4.89,4.67,4.56,4.56,https://www.airbnb.com/rooms/25516668,1.0,1.0,1.0,Private
889,25711980,Queenstown,Central Region,1.29226,103.80781,Entire home/apt,8970,3,37,0.35982019669381,QUEENSTOWN MRT STATION,EW19,0.3299736933419612,Dawson Place,"57 Dawson Rd, Singapore 142057",1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,Rental unit in Queenstown,2 beds · 1 bath,4,https://a0.muscache.com/pictures/d876264c-44b7-4fee-b9d2-4ff25fcd16d7.jpg,4.0,3.0,5.0,5.0,5.0,5.0,4.0,https://www.airbnb.com/rooms/25711980,2.0,2.0,1.0,Private
890,25746140,Sembawang,North Region,1.4471,103.83221,Private room,750,6,37,0.5208962238894698,CANBERRA MRT STATION,NS12,0.4694803881326043,Canberra Plaza,"133 Canberra View, Singapore",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rental unit in Sembawang,1 bed · 1 shared bath,2,https://a0.muscache.com/pictures/add2fe02-ef86-416e-a41c-6089acb29756.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/25746140,1.0,1.0,1.0,Private
891,25768720,Hougang,North-East Region,1.35699,103.89315,Private room,1230,3,37,0.966200866904215,KOVAN MRT STATION,NE13,0.6582010940786792,The Promenade @ Pelikat,"183 Jln Pelikat, Singapore",1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Rental unit in Hougang,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/3828300b-97d0-4fde-8315-eb98092fc373.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/25768720,1.0,1.0,1.0,Private
892,25797887,Outram,Central Region,1.28495,103.84148,Private room,2070,3,37,0.2261589743548307,CHINATOWN MRT STATION,NE4,0.1396810091148536,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Outram,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/6674e0f4-1503-4d43-867a-8e27cba147b1.jpg,4.0,4.0,5.0,4.0,4.0,4.0,4.0,https://www.airbnb.com/rooms/25797887,1.0,1.0,1.0,Private
893,25815030,River Valley,Central Region,1.2958,103.83642,Shared room,4500,3,37,0.5771288348129768,SOMERSET MRT STATION,NS23,0.5539072301532256,Great World City,"1 Kim Seng Promenade, Singapore",0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,Condo in River Valley,1 bedroom · 1 bed · 1.5 shared baths,1,https://a0.muscache.com/pictures/34f33027-c622-4815-bbfc-5067bc69a1be.jpg,4.75,4.81,4.69,4.69,4.88,4.81,4.69,https://www.airbnb.com/rooms/25815030,1.0,1.0,1.5,Shared
894,25856210,Woodlands,North Region,1.42967,103.7843,Private room,720,3,37,0.8178383789450866,WOODLANDS MRT STATION,TE2,0.3625354089563448,The Woodgrove,"30 Woodlands Ave 1, Singapore 739065",1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,Condo in Woodlands,1 bed · 2 baths,1,https://a0.muscache.com/pictures/643ab2e3-ecce-4db8-ae78-314df9709c95.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/25856210,1.0,1.0,2.0,Shared
895,25860399,Outram,Central Region,1.2842,103.84255,Private room,2370,3,37,0.0990733336711676,CHINATOWN MRT STATION,NE4,0.0073606627531968,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Outram,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/0c34a199-b825-4acf-afd9-2b5b5c11e911.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/25860399,1.0,1.0,1.0,Private
896,25877353,Queenstown,Central Region,1.30341,103.78508,Entire home/apt,10050,3,37,0.4843432826838882,ONE-NORTH MRT STATION,CC23,0.4244890213284969,Rochester Mall,"35 Rochester Dr, Singapore 138639",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,Serviced apartment in Queenstown,3 bedrooms · 3 beds · 2 baths,6,https://a0.muscache.com/pictures/d1f72f25-ff87-4f6e-9404-6122ba6c65e7.jpg,4.0,4.5,4.25,4.5,4.25,3.75,3.75,https://www.airbnb.com/rooms/25877353,3.0,3.0,2.0,Private
897,25899420,Bukit Batok,West Region,1.35179,103.75778,Entire home/apt,1950,3,37,0.9630683419695544,BUKIT BATOK MRT STATION,NS2,0.9761803626662132,West Mall,"1 Bukit Batok Central Link, Singapore",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Condo in Bukit Batok,2 beds · 1 bath,3,https://a0.muscache.com/pictures/58edf70d-cf9b-4c19-af63-c47a43590ae5.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/25899420,2.0,2.0,1.0,Private
898,25909373,Geylang,Central Region,1.3147,103.88163,Private room,1230,3,37,0.2392442296644851,ALJUNIED MRT STATION,EW9,0.5294690165029661,Guillemard Village,"102 Guillemard Rd, Singapore 399719",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Geylang,1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/16c69c7d-2e53-452f-a33a-ce6d32ac5836.jpg,4.0,3.0,3.5,4.5,5.0,4.0,4.0,https://www.airbnb.com/rooms/25909373,1.0,1.0,3.0,Shared
899,25926356,Novena,Central Region,1.31669,103.84278,Entire home/apt,8640,3,37,0.4329636370671441,NOVENA MRT STATION,NS20,0.118349224394285,United Square Shopping Mall,"101 Thomson Rd, Singapore",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,Serviced apartment in Novena,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-25926356/original/5c0150a1-542f-4356-b072-060eff77c59e.jpeg,5.0,5.0,5.0,5.0,5.0,3.0,4.0,https://www.airbnb.com/rooms/25926356,1.0,1.0,1.0,Private
900,25927281,Novena,Central Region,1.31623,103.8407,Entire home/apt,8670,3,37,0.433825019053593,NEWTON MRT STATION,DT11,0.3133309545857028,Goldhill Plaza Mall,"1 Goldhill Plaza, Singapore 308900",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,Rental unit in Novena,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-25927281/original/09b946c3-ee05-402f-8057-89546c7acc32.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/25927281,1.0,1.0,1.0,Private
901,25953564,Rochor,Central Region,1.30264,103.86022,Hotel room,14520,0,12,0.4963455748542265,NICOLL HIGHWAY MRT STATION,CC5,0.1600247457813515,Textile Centre,"200 Jln Sultan, Singapore 199018",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Hotel in Rochor,4 beds · 8.5 shared baths,6,https://a0.muscache.com/pictures/fe6f124b-d5ce-48f8-b528-1e45dc39eddc.jpg,1.0,1.0,5.0,5.0,1.0,4.0,1.0,https://www.airbnb.com/rooms/25953564,1.0,4.0,8.5,Shared
902,25963531,Outram,Central Region,1.28341,103.84165,Private room,1530,3,37,0.2239727271808312,CHINATOWN MRT STATION,NE4,0.127315260337788,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Outram,1 bed · 1 private bath,1,https://a0.muscache.com/pictures/4bffa90f-9f4e-4988-998e-228f9598d4ce.jpg,4.0,4.0,4.0,4.5,4.5,5.0,4.0,https://www.airbnb.com/rooms/25963531,1.0,1.0,1.0,Private
903,25985995,Novena,Central Region,1.31505,103.84257,Entire home/apt,9780,3,37,0.5528321661068328,NEWTON MRT STATION,DT11,0.2760695407956761,United Square Shopping Mall,"101 Thomson Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,Rental unit in Novena,2 beds · 1 bath,4,https://a0.muscache.com/pictures/miso/Hosting-25985995/original/1de7fa7a-f1a3-4638-af10-5c395a154560.jpeg,5.0,5.0,5.0,3.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/25985995,2.0,2.0,1.0,Private
904,26018504,Jurong West,West Region,1.34569,103.72265,Private room,5430,3,12,0.2470892721978038,LAKESIDE MRT STATION,EW26,0.6377285618165105,Hong Kah Point,"501 Jurong West Street 51, Singapore 640501",1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,Condo in Jurong West,3 beds · 3 shared baths,4,https://a0.muscache.com/pictures/7658725c-3939-42fc-a102-d238100dbf4a.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/26018504,2.0,3.0,3.0,Shared
905,26093121,Bedok,East Region,1.32358,103.91458,Private room,5100,3,37,0.3357638356989715,KEMBANGAN MRT STATION,EW6,1.0328401254097603,Reservoir Shopping Center,"631 Bedok Reservoir Rd, Singapore 470631",1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,Bungalow in Bedok,2 beds · 1 private bath,3,https://a0.muscache.com/pictures/380b5e46-c413-4a63-94f6-62e145aa1f40.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/26093121,1.0,2.0,1.0,Private
906,26183286,Rochor,Central Region,1.30309,103.8514,Private room,2010,3,37,0.1461023215992838,ROCHOR MRT STATION,DT13,0.1691414825602125,Sim Lim Square,"1 Rochor Canal Rd, Singapore",1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,Condo in Rochor,1 bed · 1 shared bath,2,https://a0.muscache.com/pictures/574e943f-d0c1-4ebe-bde1-a062d3a38c0b.jpg,4.0,4.0,4.0,4.0,5.0,4.0,3.0,https://www.airbnb.com/rooms/26183286,1.0,1.0,1.0,Private
907,26199521,Queenstown,Central Region,1.28028,103.78541,Entire home/apt,6000,23,37,0.472641567292297,HAW PAR VILLA MRT STATION,CC25,0.1040593552479364,Viva Vista Shopping Mall,"3 South Buona Vista Rd, #B1-25 Viva Vista, Singapore 118136",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Condo in Queenstown,1 bed · 1 bath,2,https://a0.muscache.com/pictures/06449bcd-f9d9-482a-9a97-075a8b4c569d.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/26199521,1.0,1.0,1.0,Private
908,26207243,Queenstown,Central Region,1.29022,103.80674,Entire home/apt,8100,3,37,0.5247431255471556,QUEENSTOWN MRT STATION,EW19,0.2453254088655339,Anchorpoint Shopping Centre,"370 Alexandra Rd, Singapore",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,Condo in Queenstown,1 bed · 1 bath,2,https://a0.muscache.com/pictures/miso/Hosting-26207243/original/28bac9a4-7290-4e4a-8f8c-1059fccda19c.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/26207243,1.0,1.0,1.0,Private
909,26290123,Geylang,Central Region,1.31489,103.88158,Private room,1230,3,37,0.2261665590459051,ALJUNIED MRT STATION,EW9,0.5511789682879431,Guillemard Village,"102 Guillemard Rd, Singapore 399719",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Geylang,1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/b777dfcc-e347-4019-987a-85fa0939f973.jpg,5.0,5.0,3.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/26290123,1.0,1.0,3.0,Shared
910,26290281,Geylang,Central Region,1.3149,103.88163,Private room,1230,3,37,0.2217280485945372,ALJUNIED MRT STATION,EW9,0.5514891567302967,Guillemard Village,"102 Guillemard Rd, Singapore 399719",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Geylang,1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/88f0542a-c01e-4b41-b440-a11978ef46d9.jpg,5.0,5.0,5.0,5.0,5.0,4.5,5.0,https://www.airbnb.com/rooms/26290281,1.0,1.0,3.0,Shared
911,26293068,Kallang,Central Region,1.31213,103.86169,Private room,1470,3,37,0.2234040601572232,BENDEMEER MRT STATION,DT23,0.217384689758962,ARC 380,"380 Jln Besar, ARC 380, Singapore 209000",1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,Rental unit in Kallang,1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/ff0a4ba1-7805-45d4-80ff-01d20bc1f46b.jpg,5.0,5.0,4.5,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/26293068,1.0,1.0,3.0,Shared
912,26344207,Choa Chu Kang,West Region,1.38611,103.74446,Private room,1140,3,12,0.0842547595400244,CHOA CHU KANG MRT STATION,NS4,0.1214230265326275,Lot One Shoppers' Mall,"21 Choa Chu Kang Ave 4, Singapore",1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,Rental unit in Choa Chu Kang,1 bedroom · 1 bed · 1 shared bath,2,https://a0.muscache.com/pictures/6a97a552-69ba-4e54-837a-fdfea791d432.jpg,4.82,4.94,4.94,5.0,5.0,4.35,4.71,https://www.airbnb.com/rooms/26344207,1.0,1.0,1.0,Private
913,26369349,Bedok,East Region,1.32646,103.94751,Entire home/apt,3270,12,37,0.1525332204866683,TANAH MERAH MRT STATION,EW4,0.5547097020375241,Bedok Shopping Complex,"348 Bedok Rd, Singapore 469560",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,Rental unit in Bedok,1 bedroom · 1 bed · 1 bath,2,https://a0.muscache.com/pictures/a9c366aa-6a5e-4c75-9a04-38860785453a.jpg,4.89,4.85,4.87,4.87,4.92,4.76,4.84,https://www.airbnb.com/rooms/26369349,1.0,1.0,1.0,Private
914,26382243,Outram,Central Region,1.285,103.84214,Private room,2070,3,37,0.1597948120329324,CHINATOWN MRT STATION,NE4,0.0973693523860726,People's Park Complex,"1 Park Rd, Singapore",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Outram,1 bed · Shared half-bath,1,https://a0.muscache.com/pictures/cbed42f2-4784-45cd-b6f8-7d270c63c880.jpg,3.0,4.0,3.0,4.0,5.0,5.0,3.0,https://www.airbnb.com/rooms/26382243,1.0,1.0,0.5,Private
915,26435923,Kallang,Central Region,1.31804,103.85151,Private room,1830,3,37,0.6977338003058616,FARRER PARK MRT STATION,NE8,0.5281121385355358,Balestier Point,"279 Balestier Rd, Singapore 329727",0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,Rental unit in Kallang,1 bedroom · 1 bed · 1.5 baths,1,https://a0.muscache.com/pictures/036a9ffe-2758-485d-b32a-417a356e3e4e.jpg,4.71,4.74,4.62,4.91,5.0,4.85,4.65,https://www.airbnb.com/rooms/26435923,1.0,1.0,1.5,Private
916,26583889,Tanglin,Central Region,1.29307,103.82951,Private room,2430,3,37,0.8132281931082693,TIONG BAHRU MRT STATION,EW17,0.2678428285265057,Valley Point,"491 River Valley Rd, Singapore",1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Rental unit in Tanglin,1 bedroom · 1 bed · 1 private bath,2,https://a0.muscache.com/pictures/3d994d23-0c45-4714-b143-da6efe064386.jpg,4.88,5.0,5.0,4.88,5.0,4.75,4.5,https://www.airbnb.com/rooms/26583889,1.0,1.0,1.0,Private
917,26584687,Novena,Central Region,1.31681,103.84569,Entire home/apt,9300,3,37,0.4538175007795911,NOVENA MRT STATION,NS20,0.2306706560510739,United Square Shopping Mall,"101 Thomson Rd, Singapore",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,Rental unit in Novena,2 beds · 2 baths,5,https://a0.muscache.com/pictures/miso/Hosting-26584687/original/d84e6259-1125-4c92-806a-be81467cc668.jpeg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/26584687,2.0,2.0,2.0,Private
918,26722862,Geylang,Central Region,1.3147,103.88163,Private room,1230,3,37,0.2392442296644851,ALJUNIED MRT STATION,EW9,0.5294690165029661,Guillemard Village,"102 Guillemard Rd, Singapore 399719",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Geylang,1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/980b1996-ad72-431e-a970-c7040446f020.jpg,3.5,3.5,2.5,4.0,4.0,4.5,3.0,https://www.airbnb.com/rooms/26722862,1.0,1.0,3.0,Shared
919,26770254,Pasir Ris,East Region,1.37572,103.95394,Private room,1500,3,12,0.6019036845393949,PASIR RIS MRT STATION,EW1,0.2253370992161983,Downtown East,"1 Pasir Ris Cl, Singapore",1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,Condo in Pasir Ris,1 bed · 1 shared bath,1,https://a0.muscache.com/pictures/6826e407-d7ae-4b6f-a6d8-c2598a12e9b9.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/26770254,1.0,1.0,1.0,Private
920,26791029,Singapore River,Central Region,1.29129,103.84233,Entire home/apt,28800,0,37,0.2585069967888133,FORT CANNING MRT STATION,DT20,0.1046679421824554,UE Square,"81 Clemenceau Ave, Singapore",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,Serviced apartment in Singapore River,3 bedrooms · 4 beds · 2 baths,6,https://a0.muscache.com/pictures/miso/Hosting-26791029/original/bdc96879-41e6-4ca6-bb61-6b3a83cd7f77.jpeg,4.8,4.4,5.0,5.0,5.0,5.0,4.4,https://www.airbnb.com/rooms/26791029,3.0,4.0,2.0,Private
921,26853356,Geylang,Central Region,1.31453,103.89975,Entire home/apt,2400,3,37,0.7016094460830076,EUNOS MRT STATION,EW7,0.161043430464797,Joo Chiat Complex,"1 Joo Chiat Rd, Singapore 420001",1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,Condo in Geylang,2 beds · 2 baths,2,https://a0.muscache.com/pictures/37c47c0c-5e47-4039-8fa2-b62f68586158.jpg,5.0,5.0,5.0,5.0,5.0,4.0,5.0,https://www.airbnb.com/rooms/26853356,2.0,2.0,2.0,Private
922,26965345,Newton,Central Region,1.30372,103.83991,Private room,2160,3,12,0.3957631364380165,SOMERSET MRT STATION,NS23,0.1016495964179238,UNO Premier Singapore,"51 Cuppage Rd, Singapore 229469",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Rental unit in Newton,1 bed · 4 shared baths,1,https://a0.muscache.com/pictures/21eb42d4-80e3-45c6-b2a9-8299863bcf20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/26965345,7.0,1.0,4.0,Shared
923,27091696,Kallang,Central Region,1.31064,103.85953,Private room,1650,3,37,0.510492096681353,BENDEMEER MRT STATION,DT23,0.26139460659744,Jalan Besar Plaza,"101 Kitchener Rd, Singapore 208511",1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Kallang,1 bedroom · 1 bed · 1 private bath,1,https://a0.muscache.com/pictures/337ba722-a0e5-4441-869b-1308708a3f0f.jpg,4.33,5.0,4.33,5.0,4.33,5.0,4.0,https://www.airbnb.com/rooms/27091696,1.0,1.0,1.0,Private
924,27125463,Kallang,Central Region,1.31128,103.86182,Private room,1470,3,37,0.2955162686926987,BENDEMEER MRT STATION,DT23,0.2825383592194804,Aperia Mall,"8 - 12 Kallang Ave, Singapore 339509",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Rental unit in Kallang,1 bed · 3 shared baths,1,https://a0.muscache.com/pictures/4f467b7b-b2bc-4676-a8dc-72e5703ee906.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/27125463,1.0,1.0,3.0,Shared
925,27140686,Geylang,Central Region,1.31569,103.88424,Private room,1500,33,37,0.1697352014398216,ALJUNIED MRT STATION,EW9,0.6694250209685061,Guillemard Village,"102 Guillemard Rd, Singapore 399719",0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,Condo in Geylang,1 bedroom · 1 bed · 2 shared baths,2,https://a0.muscache.com/pictures/947925af-1a5d-4115-b706-7c219aab3d65.jpg,4.6,4.8,4.8,5.0,4.8,5.0,5.0,https://www.airbnb.com/rooms/27140686,1.0,1.0,2.0,Shared
926,27141929,Bukit Merah,Central Region,1.28051,103.838,Private room,5970,3,37,0.1599568889706409,OUTRAM PARK MRT STATION,EW16,0.4764930285663305,Oriental Plaza,"291 New Bridge Rd, Singapore 088756",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Rental unit in Bukit Merah,1 bed · 1 bath,2,https://a0.muscache.com/pictures/fd3c708f-7c9e-448e-891b-23f6e3984e15.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/27141929,1.0,1.0,1.0,Private
927,27173843,Outram,Central Region,1.28448,103.84361,Private room,1650,3,37,0.024373504432689,CHINATOWN MRT STATION,NE4,0.0514989637383475,The Majestic,"80 Eu Tong Sen St, Singapore 059810",1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,Rental unit in Outram,1 bed · 2 shared baths,1,https://a0.muscache.com/pictures/64215f5d-e4a4-42fe-aa3b-cf1907b5e76e.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/27173843,1.0,1.0,2.0,Shared
928,27174440,Outram,Central Region,1.28312,103.84212,Private room,1830,3,37,0.2002568419252495,CHINATOWN MRT STATION,NE4,0.0726754652094218,New Bridge Centre,"336 Smith St, Singapore 050336",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Rental unit in Outram,1 bed · 2 shared baths,1,https://a0.muscache.com/pictures/d7288942-502d-4cbb-bca5-f54033ee35c4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/27174440,1.0,1.0,2.0,Shared
929,27306443,Rochor,Central Region,1.30075,103.86,Entire home/apt,7500,3,37,0.372805556393493,BUGIS MRT STATION,DT14,0.0873527522067498,AS'FALL,"28 Haji Ln, AS'FALL, Singapore 189221",1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,Rental unit in Rochor,1 bed · 1 bath,2,https://a0.muscache.com/pictures/19a75764-ffeb-4232-9b0a-7ad6a79c6352.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/27306443,1.0,1.0,1.0,Private
930,27343211,Newton,Central Region,1.30487,103.83859,Private room,2970,3,37,0.5154331769140693,SOMERSET MRT STATION,NS23,0.2800274522304821,UNO Premier Singapore,"51 Cuppage Rd, Singapore 229469",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Rental unit in Newton,1 bed · 1 private bath,2,https://a0.muscache.com/pictures/027a231f-0f16-4e15-bfd1-e4ac024fa23a.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.airbnb.com/rooms/27343211,1.0,1.0,1.0,Private
931,27406451,Geylang,Central Region,1.31334,103.88331,Private room,1380,3,37,0.3468035270419509,ALJUNIED MRT STATION,EW9,0.3890262028744494,Guillemard Village,"102 Guillemard Rd, Singapore 399719",0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,Rental unit in Geylang,1 bedroom · 1 bed · 4 shared baths,2,https://a0.muscache.com/pictures/18f6e4b6-9776-48b7-af5f-339aa1b2cd2e.jpg,4.56,4.71,4.56,4.85,4.88,4.46,4.56,https://www.airbnb.com/rooms/27406451,1.0,1.0,4.0,Shared
932,27513236,Bedok,East Region,1.31736,103.908,Private room,2400,3,37,0.592348957020323,EUNOS MRT STATION,EW7,0.3824430668589663,Icon @ Changi,"228 Changi Rd, Singapore 419741",1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,Rental unit in Bedok,1 bedroom · 2 beds · 1.5 shared baths,4,https://a0.muscache.com/pictures/a0d2c5aa-6330-4714-95eb-a94acfaf6cd2.jpg,5.0,5.0,5.0,5.0,5.0,5.0,5.0,https://www.airbnb.com/rooms/27513236,1.0,2.0,1.5,Private
933,27513625,Bedok,East Region,1.31674,103.90796,Private room,2400,3,37,0.6229312593334058,EUNOS MRT STATION,EW7,0.3802022345823759,Icon @ Changi,"228 Changi Rd, Singapore 419741",1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,Rental unit in Bedok,2 bedrooms · 2 beds · 1 private bath,2,https://a0.muscache.com/pictures/c9680ab4-e680-4913-a92f-b04f84565f6c.jpg,5.0,5.0,5.0,4.8,5.0,4.8,4.6,https://www.airbnb.com/rooms/27513625,2.0,2.0,1.0,Private
934,27581596,Bedok,East Region,1.31765,103.9064,Private room,2400,3,12,0.4224527312582716,EUNOS MRT STATION,EW7,0.2111131815864644,Icon @ Changi,"228 Changi Rd, Singapore 419741",1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,Rental unit in Bedok,1 bed · 1 shared bath,2,https://a0.muscache.com/pictures/c9680ab4-e680-4913-a92f-b04f84565f6c.jpg,5.0,5.0,5.0,5.0,4.5,5.0,4.5,https://www.airbnb.com/rooms/27581596,1.0,1.0,1.0,Private
